Accepted_Name,In_Malarial_Region,Common_Name,Poisonous,Medicinal,Wiki_Page,Antimalarial_Use,Emergence,Tested_for_Alkaloids,herb,liana,succulent,shrub,subshrub,tree,bio1,bio4,bio10,bio11,bio12,bio15,bio16,bio17,brkl_elevation,elevation,slope,soil_nitrogen,soil_ph,soil_depth,soil_ocs,soil_water_cap,latitude,longitude,Family,Genus,kg_mode,Activity_Antimalarial,selected,P(s|x),weight
Hemidesmus indicus,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,26.3775005340576,188.647506713867,28.1229991912842,23.4909992218018,1689.47619628906,96.702751159668,926.257019042969,23.7952499389648,192.196670532227,137.884994506836,0.862852692604065,222.4375,62.1875,5358.75,52.8125,25.25,13.17098,76.92609,Apocynaceae,Hemidesmus,3.0,0.0,1,0.13186633015451707,7.583436945793741
Himatanthus articulatus,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,25.5294990539551,73.2699966430664,26.5160007476807,24.5377502441406,2399.66796875,54.3612518310547,1021.46374511719,184.803253173828,204.360107421875,201.352493286133,0.505838453769684,193.380950927734,49.9555549621582,2961.5,48.75,22.0625,2.42,-66.03,Apocynaceae,Himatanthus,2.0,0.0,1,0.8428777865943168,1.186411619697017
Himatanthus obovatus,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.8917503356934,115.66774749755852,26.28412532806395,23.21562480926515,1492.520751953125,78.5252532958984,746.211975097656,30.1582498550415,445.1717376708985,465.410003662109,1.08648562431335,147.427085876465,54.3055572509766,2697.125,43.625,18.6875,-14.14,-48.047225,Apocynaceae,Himatanthus,3.0,0.0,1,0.18129928411999877,5.5157415808554315
Holarrhena pubescens,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,24.105375289917,186.7096252441405,26.3912506103516,21.290875434875502,1196.38427734375,91.36287307739256,678.051025390625,22.7882499694824,515.1578979492185,486.644989013672,1.67018055915833,140.5625,58.875,6691.25,43.6666679382324,21.03125,-4.7118125,39.08058,Apocynaceae,Holarrhena,3.0,1.0,1,0.9096374169618809,1.099339122768194
Hunteria umbellata,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.6595001220703,102.266998291016,26.9357490539551,24.3417491912842,1728.70471191406,65.7217483520508,734.174011230469,80.2154998779297,96.7396087646484,100.17749786377,0.543000459671021,199.71110534668,51.75,11980.75,43.8666648864746,18.9375,6.066667,2.449387,Apocynaceae,Hunteria,3.0,1.0,1,0.9434407625073136,1.0599499616090078
Hunteria zeylanica,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.7665004730225,129.949996948242,27.4409999847412,24.1825008392334,1308.33996582031,66.2962493896484,648.047485351562,85.3190002441406,130.354568481445,96.1975021362305,1.13593673706055,185.800003051758,56.8444442749023,5302.5,49.5,21.0625,3.216667,98.83333,Apocynaceae,Hunteria,3.0,1.0,1,0.4908808641082889,2.037154171443519
Kanahia laniflora,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.2045001983643,141.85250091552751,26.6077499389648,22.2006254196167,1097.38452148438,68.4759979248047,481.4393768310545,38.5587501525879,321.033233642578,356.8912506103515,0.905787825584412,135.09375,62.84375,8382.375,35.5625,19.28125,5.2666635,29.497395,Apocynaceae,Kanahia,3.0,0.0,1,0.3058260742135183,3.2698323796349387
Kopsia dasyrachis,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,24.695625305175803,43.360124588012695,25.21974945068355,24.0592498779297,2638.97192382812,14.210000038146951,790.2846069335935,539.9688720703125,329.164825439453,335.5237426757815,3.6414715051651,317.41667175292946,51.5104179382324,774.125,63.25,25.0,4.9933335,117.70835,Apocynaceae,Kopsia,1.0,1.0,1,0.04320291205446889,23.146587867485206
Kopsia fruticosa,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,26.72825050354,52.0859985351562,27.3727493286133,25.9927501678467,2491.28930664062,25.0445003509521,905.896484375,495.308746337891,18.4404430389404,38.8474998474121,0.64845860004425,248.533340454102,50.7916679382324,3378.0,57.375,27.0,1.404756,103.8065,Apocynaceae,Kopsia,1.0,1.0,1,0.4314041492220783,2.318012012177518
Lacmellea panamensis,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,25.2455005645752,49.743749618530245,26.01424980163575,24.67049980163575,3686.65380859375,52.6575012207031,1388.41320800781,259.762237548828,123.853187561035,142.3125,1.80965971946716,378.42707824707054,53.5416679382324,4450.75,59.0,27.0625,8.895694500000001,-83.37,Apocynaceae,Lacmellea,1.0,0.0,1,0.02317093647720627,43.157513335022976
Landolphia dulcis,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.68487548828125,101.950252532959,26.9712505340576,24.414375305175803,1756.07800292969,67.08987426757815,835.7598571777345,77.03625106811525,134.56925201416,132.254997253418,0.5719418823719025,207.466667175293,53.1666679382324,10894.375,45.1875,19.125,6.50375,-3.9566665,Apocynaceae,Landolphia,3.0,0.0,1,0.030898000084336907,32.36455425174683
Landolphia heudelotii,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.821624755859403,167.267631530762,28.9812507629395,25.2292499542236,1306.2041625976549,115.316997528076,866.991394042969,1.24800002574921,223.4058151245115,221.229995727539,0.4362170547246935,157.33332824707,57.3125,11947.125,37.5,19.75,11.292365,-12.30653,Apocynaceae,Landolphia,3.0,1.0,1,0.01635466028781312,61.1446512738123
Landolphia lanceolata,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.8037490844727,77.8967514038086,24.5377502441406,23.1009998321533,1526.69580078125,68.1360015869141,603.362731933594,26.2395000457764,634.905822753906,634.747497558594,1.24471497535706,125.875,53.3333320617676,4052.0,41.5625,17.0,-5.498055,18.89389,Apocynaceae,Landolphia,3.0,0.0,1,0.17397401738230053,5.747984756841835
Landolphia owariensis,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.2670001983643,103.582252502441,26.4235000610352,24.1607494354248,1631.07080078125,64.2214965820312,681.610229492188,71.7174987792969,323.362884521484,314.369995117188,0.639143764972687,179.625,53.1041679382324,8931.5,45.5,19.5625,5.4,7.383333,Apocynaceae,Landolphia,3.0,1.0,1,0.547515869612868,1.8264310780746316
Leptadenia madagascariensis,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.88249969482425,209.643005371094,26.6687507629395,21.7172508239746,994.494262695312,102.225875854492,614.468505859375,24.0607490539551,111.2049827575685,90.0374984741211,1.2420865893363948,131.22917175293,64.6041641235352,5515.75,41.15625,16.84375,-22.474995,45.093885,Apocynaceae,Leptadenia,3.0,1.0,1,0.25314452316639535,3.9503126020336072
Leuconotis eugeniifolia,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.5362491607666,34.9392509460449,25.9937496185303,25.2842502593994,3719.22485351562,20.8955001831055,1172.84155273438,658.043762207031,269.756225585938,194.767501831055,2.35712313652039,302.041656494141,49.1041679382324,1223.75,62.8666648864746,26.4375,0.6,110.6,Apocynaceae,Leuconotis,1.0,1.0,1,0.8560216226992887,1.168194790274929
Leuconotis griffithii,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.1938753128052,38.97375106811525,25.51850032806395,24.88525009155275,3419.6605224609348,22.82674980163575,1113.46179199219,510.710998535156,192.67590713500965,195.3187484741215,2.43894666433334,318.01042175292946,48.2619037628174,1215.375,62.25,25.125,0.4547165,110.94705,Apocynaceae,Leuconotis,1.0,1.0,1,0.6013752097096062,1.6628553752371715
Marsdenia latifolia,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,25.3419990539551,102.008247375488,26.6117496490479,24.2614994049072,1597.88903808594,56.9799995422363,646.996520996094,87.2607498168945,256.011077880859,250.517501831055,0.904349029064178,229.866668701172,52.25,10962.0,42.3125,18.6875,6.166667,-0.6,Apocynaceae,Marsdenia,3.0,1.0,1,0.5294465722223767,1.8887647072724512
Mondia whitei,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.5452499389648,128.839492797852,28.2390003204346,24.9047508239746,1151.17419433594,63.0437507629395,508.269744873047,50.7227516174316,141.922439575195,136.375,0.620427668094635,157.70832824707,59.9375,12785.0,41.4000015258789,18.6875,6.930859,2.3,Apocynaceae,Mondia,3.0,0.0,1,0.9554920168956691,1.0465812192224635
Monolluma quadrangula,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.6822490692139,289.627014160156,26.2299995422363,18.1862506866455,227.269744873047,64.9962463378906,129.300994873047,15.8007497787476,1136.28259277344,1183.88244628906,4.98338890075684,192.0625,79.0208358764648,3849.75,24.9375,17.75,14.82083,48.73333,Apocynaceae,Monolluma,4.0,0.0,1,0.1201160486068785,8.325282188334779
Motandra paniculata,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.5452499389648,117.995246887207,28.0982494354248,24.960750579834,1194.25646972656,62.857250213623,496.833740234375,55.189998626709,93.5207748413086,99.6524963378906,0.529362142086029,181.14582824707,59.8958320617676,14694.0,38.3125,17.4375,6.879232,2.479844,Apocynaceae,Motandra,3.0,0.0,1,0.8710355383401588,1.148058782889152
Ochrosia acuminata,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,24.32725048065185,36.7583751678467,24.70674991607665,23.62412548065185,3110.7254638671902,28.016124725341747,1046.91076660156,481.8751220703125,410.3878173828125,430.106246948242,4.81710696220398,286.788970947266,49.715278625488295,1819.375,60.91875076293945,27.09375,-1.7766665,121.2724,Apocynaceae,Ochrosia,1.0,1.0,1,0.17251261926024472,5.796677392576396
Ochrosia elliptica,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23.30299949646,237.128997802734,26.2112503051758,19.5555000305176,1605.98254394531,55.8294982910156,700.580261230469,119.877502441406,33.4321327209473,43.3375015258789,0.949938714504242,203.714279174805,55.5208339691162,1599.5,56.8333339691162,21.4375,-20.46667,152.9738,Apocynaceae,Ochrosia,3.0,1.0,1,0.5445538187447797,1.8363657834684615
Ochrosia glomerata,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.1312503814697,44.9427490234375,26.4354991912842,25.2320003509521,2611.64453125,38.7779998779297,925.682006835938,401.710754394531,126.529083251953,110.410003662109,2.02683305740356,307.354156494141,54.34444427490235,1638.0,63.2000007629395,26.5625,0.613917,122.5333,Apocynaceae,Ochrosia,1.0,1.0,1,0.02496800245863854,40.05126167608236
Ochrosia kilneri,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,22.8509998321533,283.906494140625,26.1280002593994,18.8020000457764,1588.11120605469,83.8097534179688,882.103759765625,94.3977508544922,125.235458374023,116.194999694824,3.52021312713623,152.138885498047,59.1111106872559,2520.75,38.0,19.5,-20.2706,148.5833,Apocynaceae,Ochrosia,3.0,1.0,1,0.2525604181613826,3.9594486233429262
Ochrosia lifuana,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23.8134994506836,174.912750244141,26.0965003967285,21.4804992675781,1706.49096679688,44.838249206543,707.067993164062,232.323745727539,21.1966762542725,24.7724990844727,0.41183152794838,491.194458007812,53.0,2246.5,65.2857131958008,27.0,-20.88333,167.25,Apocynaceae,Ochrosia,1.0,1.0,1,0.17623236626602823,5.674326579094267
Ochrosia miana,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,21.6747493743896,211.481246948242,24.4072494506836,18.9657497406006,2079.02270507812,43.7747497558594,884.451232910156,242.123504638672,244.922439575195,202.865005493164,4.05791759490967,238.688888549805,53.1555557250977,1013.75,68.7333297729492,23.625,-22.06889,166.6336,Apocynaceae,Ochrosia,1.0,1.0,1,0.0628874616299811,15.901420952300894
Ochrosia moorei,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0207500457764,357.31201171875,23.4842491149902,13.7495002746582,1533.04772949219,36.002498626709,558.557495117188,208.423492431641,85.7368392944336,81.5725021362305,1.90990197658539,273.714294433594,51.4222221374512,1741.375,75.0,23.375,-28.643065,153.38635,Apocynaceae,Ochrosia,14.0,1.0,1,0.18629970754839495,5.367694953252842
Ochrosia vitiensis,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,Apocynaceae,Ochrosia,,1.0,1,0.1446692537056767,6.912318784988387
Parahancornia fasciculata,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,25.9508752822876,61.20425033569335,26.819000244140653,25.4047498703003,2410.10180664062,55.03512382507325,1039.48959350586,229.348495483398,79.90304946899415,81.9049987792969,0.532310605049133,194.40625,46.09722137451175,3171.375,48.53125,22.28125,-0.15,-54.38758,Apocynaceae,Parahancornia,1.0,0.0,1,0.6747209157714883,1.4820942653846467
Pentalinon andrieuxii,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0604991912842,177.303497314453,27.8052501678467,23.6192502975464,1301.999633789065,62.1952514648438,582.632507324219,99.37162399291996,33.6675910949707,35.3474998474121,0.331014722585678,343.145843505859,71.8958358764648,255.66667175293,68.3333358764648,27.6875,18.55242,-89.95265,Apocynaceae,Pentalinon,3.0,0.0,1,0.067812468236963,14.746550686012682
Pergularia daemia,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,26.4877490997314,143.802749633789,28.0982494354248,24.5259990692139,1102.01403808594,74.7204971313477,521.203735351562,39.9109992980957,225.518005371094,230.837493896484,0.588286519050598,147.54167175293,62.0,11027.75,36.6875,18.5625,7.04786,2.655435,Apocynaceae,Pergularia,3.0,0.0,1,0.9892851993965871,1.0108308510123758
Periploca linearifolia,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.7569999694824,113.744247436523,19.2730007171631,16.2703742980957,1441.0347290039049,88.9367523193359,685.3655090332035,29.3032493591309,1823.98059082031,1705.692504882815,4.2736382484436,208.91667175293,55.2916679382324,7258.5,63.65625,24.375,-3.4666665,34.616665,Apocynaceae,Periploca,12.0,0.0,1,0.15155756061843162,6.598153176387199
Periploca somaliensis,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,20.02587509155275,342.669494628906,23.7784996032715,15.38637495040895,266.765014648438,64.9962463378906,129.300994873047,13.5827503204346,1136.28259277344,1691.12744140625,4.30340671539307,210.10417175293,79.4166641235352,6130.75,24.9375,14.8125,14.832260000000002,48.797495,Apocynaceae,Periploca,4.0,0.0,1,0.05345285435306548,18.70807484657086
Picralima nitida,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,24.7255001068115,85.2774963378906,25.7409992218018,23.6637496948242,1743.30102539062,62.4837493896484,704.296752929688,86.9432525634766,281.409973144531,265.470001220703,0.689148247241974,201.644439697266,50.6923065185547,8193.5,47.8125,21.6875,2.926296,10.5894,Apocynaceae,Picralima,3.0,0.0,1,0.7188988637928907,1.3910162477153287
Plectaneia thouarsii,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.23799991607665,210.160751342773,25.4847507476807,20.4799995422363,1863.37023925781,73.8477516174316,1041.497253417965,149.907623291016,187.653739929199,156.808753967285,1.275366842746735,206.3125,57.3333320617676,4586.25,54.0714302062988,21.21875,-18.94069,47.65453,Apocynaceae,Plectaneia,3.0,1.0,1,0.04509582667078546,22.17500096628304
Pleiocarpa mutica,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.4675006866455,92.3967514038086,26.643125534057653,24.2647495269775,1906.92150878906,59.6655006408691,831.852478027344,152.808753967285,93.9390563964844,99.6399993896484,0.5357268452644345,180.520835876465,50.3645839691162,11823.25,40.75,17.875,5.25,-3.6666665,Apocynaceae,Pleiocarpa,2.0,0.0,1,0.8062980728789628,1.240236128097648
Plumeria alba,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0492496490479,96.8184967041016,27.1937503814697,24.7430000305176,1203.96020507812,38.007999420166,467.591491699219,167.854751586914,6.71191120147705,17.4300003051758,0.585726499557495,467.722229003906,61.4444427490234,1348.0,64.0,27.5,17.95981,-64.84871,Apocynaceae,Plumeria,0.0,0.0,1,0.1844492081841016,5.421546721967408
Plumeria rubra,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,24.129750251770048,173.835006713867,26.5685005187988,21.0345001220703,1180.66455078125,90.2223777770996,642.303527832031,31.2040004730225,370.966766357422,378.166244506836,2.28204154968262,246.04167175293,63.3333320617676,754.5,51.75,26.0625,18.229080000000003,-96.1926,Apocynaceae,Plumeria,3.0,1.0,1,0.6564258936023458,1.523401209102496
Rauvolfia caffra,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,21.23050022125245,171.511001586914,23.69512462615965,18.751999855041497,1164.41479492188,63.6622505187988,550.979888916016,85.65262603759766,469.860107421875,464.8312530517575,2.05897283554077,196.71250152587905,57.1025657653809,4623.125,51.8333320617676,21.71875,-7.824021500000001,29.757485,Apocynaceae,Rauvolfia,3.0,0.0,1,0.20143023081243835,4.964498109179796
Rauvolfia mombasiana,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,24.836250305175803,152.63437652587902,26.4804992675781,22.48425006866455,1191.66479492188,67.27399826049805,582.464111328125,85.15549850463864,197.673126220703,227.4187469482425,1.66477906703949,158.52082824707,59.2708320617676,7737.5,42.625,20.03125,-5.0527750000000005,38.875275,Apocynaceae,Rauvolfia,3.0,0.0,1,0.6574341236510284,1.5210649463197146
Rauvolfia vomitoria,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,26.2350006103516,112.099746704102,27.7935009002686,24.6685009002686,1305.05249023438,65.5865020751953,594.627014160156,56.8157501220703,112.177284240723,100.17749786377,0.552267611026764,170.66667175293,56.261905670166,11583.75,44.8705348968506,19.5625,6.590556,2.151944,Apocynaceae,Rauvolfia,3.0,1.0,1,0.7851740768233556,1.2736029238838138
Schizozygia coffeoides,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,Apocynaceae,Schizozygia,,0.0,1,0.02202861266592003,45.395505162568746
Secamone afzelii,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,26.8055000305176,123.457000732422,28.5197505950928,25.0785007476807,1124.71154785156,65.2057495117188,516.320739746094,50.0970001220703,72.9944610595703,60.5275001525879,0.501267850399017,157.70832824707,61.4791679382324,13033.5,35.75,17.3125,6.900312,2.15074,Apocynaceae,Secamone,3.0,1.0,1,0.6040272543481476,1.6555544353361622
Streptocaulon juventas,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.67425060272215,258.0225067138676,27.70524978637695,20.17150020599365,1558.60308837891,77.37799835205075,784.7674865722655,49.84100151062015,360.916900634766,393.4250030517581,2.49682450294495,193.977783203125,57.1126899719238,2939.5,52.847917556762695,24.0625,18.57867,102.4083,Apocynaceae,Streptocaulon,3.0,1.0,1,0.3448265569482639,2.9000086560909377
Strophanthus eminii,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,22.9244995117188,120.559753417969,24.4587497711182,21.70924949646,815.241760253906,94.4020004272461,451.276489257812,3.07275009155273,1150.27978515625,1142.16748046875,1.14491605758667,114.916664123535,57.9583320617676,8471.25,34.0,16.5,-6.03332,34.48138,Apocynaceae,Strophanthus,3.0,0.0,1,0.39686562677428355,2.5197445496300133
Tabernaemontana arborea,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,24.8597507476807,96.46899795532224,25.9955005645752,23.2292499542236,2989.00244140625,60.00062561035155,1231.91625976562,182.142875671387,170.502769470215,200.777496337891,2.04377347230911,357.166656494141,56.1458339691162,1663.5,60.6923065185547,26.4375,14.927915,-86.47961000000001,Apocynaceae,Tabernaemontana,2.0,1.0,1,0.09540565242446801,10.48155926391985
Tabernaemontana catharinensis,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,21.68562507629395,289.260986328125,25.16825008392335,17.601749420166,1594.01727294922,34.7822494506836,582.1056213378905,198.668502807617,309.7673034667965,321.404998779297,1.08972942829132,200.7861099243165,53.8958320617676,1612.0,48.7142868041992,22.1875,-24.438765,-52.645885,Apocynaceae,Tabernaemontana,14.0,1.0,1,0.1675648112862315,5.967840099147167
Tabernaemontana cymosa,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.6159992218018,62.1990013122559,26.3934993743896,24.699499130249,1609.52404785156,55.5994987487793,655.460266113281,118.380249023438,177.371185302734,203.732498168945,0.773921072483063,228.035713195801,56.7575759887695,3576.5,50.6363639831543,24.0,7.93269,-73.5,Apocynaceae,Tabernaemontana,3.0,0.0,1,0.23749071509740285,4.210690929916425
Tabernaemontana elegans,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,22.4409999847412,267.480499267578,25.648250579834,18.7507495880127,809.757507324219,75.4039993286133,365.223236083984,37.4720001220703,281.878112792969,276.972503662109,0.822343230247498,124.645835876465,62.5,4448.75,38.0,18.25,-24.65,32.2981,Apocynaceae,Tabernaemontana,6.0,1.0,1,0.7442481515327614,1.343637868553014
Tabernaemontana hystrix,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,22.359375,203.792129516602,24.72150039672855,19.2864999771118,1443.10150146484,59.4137496948242,672.677642822266,129.412124633789,509.164825439453,515.5350036621095,1.209045290946965,205.6694412231445,53.4583320617676,1921.25,49.5625,21.71875,-22.28889,-44.61028,Apocynaceae,Tabernaemontana,3.0,1.0,1,0.6436675695550029,1.5535969921419936
Tabernaemontana oppositifolia,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,24.949499130249,116.702003479004,26.3484992980957,23.5955009460449,1699.58374023438,28.5027503967285,659.830993652344,276.778015136719,247.14404296875,293.497497558594,2.94442653656006,346.4375,54.6666679382324,1746.0,67.75,29.5625,18.2761,-66.3242,Apocynaceae,Tabernaemontana,1.0,1.0,1,0.051531364835110546,19.405657179851303
Tabernaemontana pachysiphon,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,24.7994995117188,113.057998657227,26.2672500610352,23.3619995117188,1297.34527587891,62.7587509155273,547.268737792969,59.5342483520508,409.8490295410155,427.079986572266,0.8640001714229585,193.375,58.2604160308838,9418.25,44.1875,19.0,5.483333,9.5433335,Apocynaceae,Tabernaemontana,3.0,1.0,1,0.4079923144639634,2.451026562384735
Tabernaemontana panamensis,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.9962501525879,33.5482482910156,24.4139995574951,23.4985008239746,3335.04858398438,54.789249420166,1193.83251953125,151.175750732422,373.293640136719,408.897491455078,3.83407855033875,390.395843505859,53.0208320617676,4428.75,63.875,26.5,8.63333,-79.32194,Apocynaceae,Tabernaemontana,2.0,0.0,1,0.018209289975301805,54.91702319839771
Tabernaemontana peduncularis,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.5362501144409,80.6574974060059,26.49437427520749,24.58987522125245,2523.730712890625,61.0682487487793,1091.6441040039049,140.65287780761702,331.0595703125,271.3999938964845,3.64137423038483,268.0555572509765,52.2395839691162,4978.25,56.90625,23.1875,10.066665,99.75,Apocynaceae,Tabernaemontana,2.0,1.0,1,0.02533058122075098,39.477972940502184
Tabernaemontana rupicola,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,26.1464996337891,49.9022483825684,26.824499130249,25.6084995269775,2429.32739257812,40.8455009460449,937.521240234375,314.184509277344,59.9584503173828,60.3349990844727,0.356751590967178,168.04167175293,42.1777763366699,2199.5,47.5999984741211,22.6875,-2.53,-60.37406,Apocynaceae,Tabernaemontana,1.0,1.0,1,0.026558469764178003,37.6527717477457
Tabernaemontana sessilifolia,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.6030006408691,248.790756225586,20.3864994049072,14.1327495574951,1982.62780761719,81.6920013427734,1100.32275390625,105.263000488281,1008.50140380859,1085.02001953125,3.00148296356201,225.91667175293,55.1875,3557.25,67.25,21.25,-18.792,47.43333,Apocynaceae,Tabernaemontana,12.0,0.0,1,0.030215426875487457,33.09567672569469
Tabernaemontana undulata,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.5362501144409,56.2529983520508,26.18262577056885,24.89187526702885,2535.61083984375,54.4733753204346,1071.85705566406,252.3552474975585,135.761772155762,142.3125,1.1653252243995702,248.75,47.8958320617676,3113.0,52.4375,23.8125,4.67264,-60.2,Apocynaceae,Tabernaemontana,1.0,0.0,1,0.053986603918552985,18.523113650724397
Vallaris glabra,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,26.6700000762939,52.2159996032715,27.4527492523193,26.0727500915527,2491.28930664062,66.8290023803711,893.16552734375,120.847999572754,65.5429382324219,50.3325004577637,0.678150534629822,224.66667175293,55.8333320617676,3655.75,56.3125,24.5,1.424614,103.8382,Apocynaceae,Vallaris,1.0,1.0,1,0.4488829960877964,2.227752017152397
